"ID","PlotName","Clump_ID","TreeNumber","Species","Status","DBH","LiveCrownPercent","InsectEvidence","InsectLevel","FreshPitch","HealthCode","WitnessTree","Buffer","Notes","dist from plot center","azimuth to plot center","shape","azimuth shape","radius line","radius shape","no of trees","no of buffer trees"
2174,1090082.00,8.00,12.00,"ABCO","D3",35.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N","broken at 3 m",,,,,,,,
2175,1090082.00,8.00,13.00,"CADE","L",12.70,"5","N","0 - No attack","N","None","None","Y",,,,,,,,,
2176,1090082.00,8.00,14.00,"ABCO","D2",14.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2177,1090082.00,9.00,15.00,"CADE","L",44.50,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2178,1090082.00,10.00,16.00,"CADE","L",25.20,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
2179,1090082.00,11.00,17.00,"CADE","L",35.80,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2180,1090082.00,11.00,18.00,"CADE","D2",22.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2181,1090082.00,12.00,19.00,"CADE","D3",7.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2182,1090082.00,13.00,20.00,"ABCO","L",33.30,"30","N","0 - No attack","Y","None","None","N",,,,,,,,,
2183,1090082.00,14.00,21.00,"CADE","D3",12.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2184,1090082.00,14.00,22.00,"QUKE","L",26.30,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2185,1090082.00,15.00,23.00,"ABCO","L",37.40,"40","N","0 - No attack","Y","None","None","N",,,,,,,,,
2186,1090082.00,16.00,24.00,"ABCO","L",8.40,"15","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2187,1090082.00,17.00,25.00,"CADE","L",64.20,"45","N","0 - No attack","N","None","None","N",,,,,,,,,
2188,1090082.00,18.00,26.00,"ABCO","L",8.30,"25","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
2189,1090082.00,19.00,27.00,"PIPO","L",14.10,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
2190,1090082.00,20.00,28.00,"ABCO","L",12.20,"45","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
2191,1090082.00,21.00,29.00,"QUKE","L",30.50,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2192,1090082.00,22.00,30.00,"QUKE","D3",24.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2193,1090082.00,23.00,31.00,"ABCO","L",21.50,"35","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
2194,1090082.00,24.00,32.00,"CADE","L",30.60,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2195,1090082.00,25.00,33.00,"ABCO","L",34.00,"35","N","0 - No attack","Y","None","None","N",,,,,,,,,
2196,1090092.00,1.00,1.00,"ABCO","L",19.90,"15","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2197,1090092.00,2.00,2.00,"CADE","L",19.80,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2198,1090092.00,3.00,3.00,"ABCO","D3",10.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2199,1090092.00,4.00,4.00,"CADE","L",32.80,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2200,1090092.00,5.00,5.00,"CADE","L",14.50,"5","N","0 - No attack","N","None","W1","N",,,,,,,,,
2201,1090092.00,5.00,6.00,"ABCO","L",9.80,"5","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2202,1090092.00,6.00,7.00,"CADE","L",29.40,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2203,1090092.00,7.00,8.00,"ABCO","L",11.60,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2204,1090092.00,8.00,9.00,"CADE","D3",29.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2205,1090092.00,8.00,10.00,"CADE","L",22.40,"8","N","0 - No attack","N","None","None","N",,,,,,,,,
2206,1090092.00,9.00,11.00,"CADE","L",31.40,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2207,1090092.00,9.00,12.00,"CADE","L",42.60,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2208,1090092.00,10.00,13.00,"CADE","L",19.80,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2209,1090092.00,11.00,14.00,"CADE","L",8.80,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2210,1090092.00,11.00,15.00,"CADE","L",19.10,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
2211,1090092.00,11.00,16.00,"CADE","D3",15.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2212,1090092.00,12.00,17.00,"CADE","D3",15.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2213,1090092.00,13.00,18.00,"CADE","L",34.10,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
2214,1090092.00,13.00,19.00,"CADE","L",25.60,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2215,1090092.00,14.00,20.00,"CADE","L",35.40,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2216,1090092.00,14.00,21.00,"CADE","L",41.20,"17","N","0 - No attack","N","None","W2","N",,,,,,,,,
2217,1090092.00,15.00,22.00,"CADE","L",45.60,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2218,1090092.00,16.00,23.00,"ABCO","L",10.60,"25","N","0 - No attack","Y","None","None","N",,,,,,,,,
2219,1090092.00,17.00,24.00,"ABCO","L",50.60,"20","Y","1 - light attack (<5 pitch tubes)","N","None","None","N",,,,,,,,,
2220,1090092.00,17.00,25.00,"CADE","D3",11.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2221,1090092.00,17.00,26.00,"CADE","D3",8.60,"NA","N","0 - No attack","NA","NA","None","Y",,,,,,,,,
2222,1090092.00,17.00,27.00,"QUKE","L",51.60,"5","N","0 - No attack","N","None","None","Y",,,,,,,,,
2223,1090092.00,18.00,28.00,"ABCO","L",9.80,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
2224,1090092.00,18.00,29.00,"CADE","D3",18.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2225,1090092.00,19.00,30.00,"ABCO","L",12.60,"2","N","0 - No attack","Y","None","None","N",,,,,,,,,
2226,1090092.00,19.00,31.00,"CADE","D3",12.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2227,1090092.00,20.00,32.00,"CADE","D3",11.90,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2228,1090092.00,21.00,33.00,"ABCO","L",8.00,"20","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2229,1090092.00,22.00,34.00,"ABCO","L",10.60,"5","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2230,1090092.00,22.00,35.00,"CADE","D3",20.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2231,1090092.00,22.00,36.00,"CADE","D3",19.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2232,1090092.00,22.00,37.00,"ABCO","L",10.00,"5","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
2233,1090092.00,23.00,38.00,"CADE","L",9.50,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2234,1090092.00,24.00,39.00,"CADE","L",20.00,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2235,1090092.00,24.00,40.00,"ABCO","L",9.70,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","Y",,,,,,,,,
2236,1090092.00,24.00,41.00,"CADE","L",46.30,"25","N","0 - No attack","N","None","None","Y",,,,,,,,,
2237,1090092.00,25.00,42.00,"CADE","L",27.20,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2238,1090092.00,26.00,43.00,"ABCO","L",10.20,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2239,1090092.00,26.00,44.00,"ABCO","L",7.60,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2240,1090092.00,27.00,45.00,"CADE","D3",13.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2241,1090092.00,28.00,46.00,"CADE","L",17.50,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
2242,1090092.00,29.00,47.00,"ABCO","L",24.60,"20","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2243,1090092.00,30.00,48.00,"CADE","D3",18.60,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2244,1090092.00,31.00,49.00,"CADE","L",14.50,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2245,1090092.00,31.00,50.00,"CADE","D3",9.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2246,1090092.00,31.00,51.00,"CADE","L",47.50,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2247,1090092.00,32.00,52.00,"ABCO","L",12.30,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2248,1090092.00,33.00,53.00,"ABCO","L",11.10,"10","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2249,1090092.00,34.00,54.00,"CADE","L",15.90,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2250,1090092.00,35.00,55.00,"CADE","L",26.80,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2251,1090092.00,36.00,56.00,"ABCO","L",9.80,"20","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2252,1090092.00,37.00,57.00,"CADE","D3",13.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2253,1090092.00,38.00,58.00,"CADE","D3",12.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2254,1090092.00,39.00,59.00,"CADE","D3",14.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2255,1090092.00,40.00,60.00,"ABCO","L",8.70,"15","Y","2 - heavy attack (>5 pitch tubes)","Y","Other - include in notes","None","N",,,,,,,,,
2256,1090092.00,41.00,61.00,"CADE","L",41.30,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2257,1090092.00,42.00,62.00,"CADE","D3",15.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2258,1090092.00,43.00,63.00,"ABCO","D3",9.40,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2259,1090092.00,43.00,64.00,"CADE","D3",9.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2260,1090092.00,43.00,65.00,"ABCO","D3",8.00,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2261,1090092.00,43.00,66.00,"CADE","L",39.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
2262,1090122.00,1.00,1.00,"CADE","D3",7.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2263,1090122.00,1.00,2.00,"CADE","D3",10.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2264,1090122.00,2.00,3.00,"CADE","L",80.20,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2265,1090122.00,3.00,4.00,"PIPO","D1",28.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","Y",,,,,,,,,
2266,1090122.00,3.00,5.00,"PIPO","D2",32.80,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2267,1090122.00,3.00,6.00,"PIPO","D1",38.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2268,1090122.00,4.00,7.00,"PIPO","D1",39.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
2269,1090122.00,4.00,7.00,"CADE","L",12.70,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2270,1090122.00,5.00,8.00,"PIPO","D2",15.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2271,1090122.00,6.00,9.00,"PIPO","D2",23.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2272,1090122.00,6.00,10.00,"PIPO","D2",52.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2273,1090122.00,6.00,11.00,"ABCO","L",10.20,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2274,1090122.00,7.00,12.00,"ABCO","L",12.70,"40","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
2275,1090122.00,8.00,13.00,"CADE","L",11.40,"20","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
2276,1090122.00,9.00,14.00,"PIPO","D1",25.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2277,1090122.00,10.00,15.00,"PIPO","D2",28.80,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2278,1090122.00,10.00,16.00,"PIPO","D1",35.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Broken Top","None","N",,,,,,,,,
2279,1090122.00,10.00,17.00,"PIPO","D2",31.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2280,1090122.00,10.00,18.00,"PIPO","D3",17.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2281,1090122.00,11.00,19.00,"PIPO","D1",47.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2282,1090122.00,11.00,20.00,"PIPO","D3",16.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2283,1090122.00,11.00,22.00,"PIPO","D1",35.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2284,1090122.00,12.00,23.00,"PIPO","D1",67.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2285,1090122.00,13.00,24.00,"PIPO","D3",11.70,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2286,1090122.00,14.00,25.00,"PIPO","D2",17.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2287,1090122.00,14.00,26.00,"PIPO","D1",42.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2288,1090122.00,15.00,27.00,"PIPO","D1",23.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2289,1090122.00,16.00,28.00,"CADE","D3",18.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2290,1090122.00,17.00,29.00,"PIPO","L",16.70,"10","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2291,1090122.00,18.00,30.00,"CADE","L",28.20,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2292,1090122.00,19.00,31.00,"CADE","L",57.50,"15","N","0 - No attack","N","None","W1","N",,,,,,,,,
2293,1090122.00,20.00,32.00,"CADE","D3",23.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2294,1090122.00,21.00,33.00,"PIPO","L",13.90,"7","N","0 - No attack","N","None","None","N",,,,,,,,,
2295,1090122.00,22.00,34.00,"PIPO","D1",21.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
2296,1090122.00,22.00,35.00,"CADE","D2",19.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2297,1090122.00,23.00,36.00,"PIPO","D3",12.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2298,1090122.00,24.00,37.00,"PIPO","D1",23.40,"NA","Y","1 - light attack (<5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2299,1090122.00,24.00,38.00,"PIPO","D1",39.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","W2","N",,,,,,,,,
2300,1090122.00,25.00,39.00,"PIPO","L",12.70,"1","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2301,1090122.00,26.00,40.00,"UNKNCONIFER","D3",31.40,"NA","N","0 - No attack","NA","NA","None","N","too charred to determime dbh or attack",,,,,,,,
2302,1090122.00,26.00,41.00,"CADE","D3",9.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2303,1090122.00,26.00,42.00,"CADE","D3",8.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2304,1090122.00,26.00,43.00,"ABCO","L",12.60,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2305,1090122.00,27.00,44.00,"PIPO","L",11.70,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
2306,1090122.00,27.00,45.00,"PIPO","L",16.10,"3","N","0 - No attack","N","None","None","N",,,,,,,,,
2307,1090122.00,27.00,46.00,"ABCO","L",34.60,"10","N","0 - No attack","Y","None","None","N",,,,,,,,,
2308,1090122.00,27.00,47.00,"PIPO","L",14.00,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2309,1090122.00,28.00,48.00,"PIPO","L",23.60,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
2310,1090122.00,29.00,49.00,"PIPO","L",21.30,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2311,1090122.00,29.00,50.00,"CADE","L",8.50,"3","N","0 - No attack","N","None","None","N",,,,,,,,,
2312,1090122.00,30.00,51.00,"PIPO","L",17.10,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2313,1090122.00,30.00,52.00,"CADE","L",11.40,"3","N","0 - No attack","N","None","None","N",,,,,,,,,
2314,1090122.00,31.00,53.00,"PIPO","L",47.50,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2315,1090122.00,32.00,54.00,"PIPO","D1",32.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2316,1090122.00,32.00,55.00,"CADE","D3",11.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2317,1090122.00,32.00,56.00,"PIPO","L",21.50,"5","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2318,1090122.00,32.00,57.00,"ABCO","L",16.10,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
2319,1090122.00,33.00,56.00,"CADE","D2",20.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2320,1090122.00,34.00,57.00,"CADE","D3",8.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2321,1090122.00,35.00,58.00,"PIPO","D2",31.90,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2322,1090132.00,1.00,1.00,"CADE","L",34.20,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2323,1090132.00,2.00,2.00,"CADE","D3",8.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2324,1090132.00,2.00,3.00,"CADE","D3",8.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2325,1090132.00,3.00,4.00,"CADE","L",15.20,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2326,1090132.00,3.00,5.00,"CADE","L",22.20,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
2327,1090132.00,4.00,6.00,"CADE","L",11.70,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2328,1090132.00,5.00,7.00,"CADE","L",14.00,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2329,1090132.00,6.00,8.00,"ABCO","L",10.10,"75","N","0 - No attack","N","None","None","N",,,,,,,,,
2330,1090132.00,7.00,9.00,"ABCO","L",13.30,"60","Y","2 - heavy attack (>5 pitch tubes)","Y","None","None","N",,,,,,,,,
2331,1090132.00,8.00,10.00,"PIPO","D1",49.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","Red turpentine beetle","None","N",,,,,,,,,
2332,1090132.00,9.00,11.00,"ABCO","L",9.50,"45","N","0 - No attack","Y","None","None","N",,,,,,,,,
2333,1090132.00,10.00,12.00,"PIPO","D1",87.80,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
2334,1090132.00,10.00,13.00,"PIPO","D2",41.90,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","Y",,,,,,,,,
2335,1090132.00,11.00,14.00,"CADE","L",75.80,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
2336,1090132.00,12.00,15.00,"CADE","D3",8.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2337,1090132.00,12.00,16.00,"CADE","D3",15.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2338,1090132.00,13.00,17.00,"PIPO","D1",52.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N","red turp and western pine beetle",,,,,,,,
2339,1090132.00,14.00,18.00,"CADE","D3",9.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2340,1090132.00,15.00,19.00,"CADE","L",48.00,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
2341,1090132.00,15.00,20.00,"PIPO","D3",38.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2342,1090132.00,15.00,21.00,"PIPO","D1",72.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2343,1090132.00,16.00,22.00,"PIPO","D1",37.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","Y","Red turpentine beetle","None","N",,,,,,,,,
2344,1090132.00,17.00,23.00,"PIPO","D2",69.90,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N","DBH taken above breast heighg bc bulge from mechanical damage",,,,,,,,
2345,1090132.00,18.00,24.00,"PIPO","D1",39.70,"NA","Y","1 - light attack (<5 pitch tubes)","NA","Red turpentine beetle","W2","N",,,,,,,,,
2346,1090132.00,19.00,25.00,"CADE","L",60.90,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
2347,1090132.00,19.00,26.00,"CADE","L",47.90,"18","N","0 - No attack","Y","None","None","N",,,,,,,,,
2348,1090132.00,19.00,27.00,"CADE","L",68.80,"15","N","0 - No attack","N","None","None","Y",,,,,,,,,
2349,1090132.00,20.00,28.00,"PIPO","D2",19.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2350,1090132.00,20.00,29.00,"PIPO","D2",33.50,"NA","N","0 - No attack","NA","NA","W1","N",,,,,,,,,
2351,1090132.00,21.00,30.00,"CADE","D3",19.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2352,1090132.00,22.00,31.00,"CADE","D3",35.90,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2353,1090132.00,23.00,32.00,"PIPO","D1",98.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","Red turpentine beetle","None","N","rd turp and western ",,,,,,,,
2354,1090132.00,23.00,33.00,"CADE","D2",32.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2355,1090142.00,1.00,1.00,"CADE","L",19.10,"3","N","0 - No attack","N","None","None","N",,,,,,,,,
2356,1090142.00,1.00,2.00,"PIPO","D3",16.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2357,1090142.00,1.00,3.00,"CADE","D3",7.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2358,1090142.00,1.00,4.00,"PIPO","L",65.40,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
2359,1090142.00,1.00,5.00,"CADE","D3",13.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
2360,1090142.00,1.00,6.00,"CADE","L",36.40,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
2361,1090142.00,2.00,7.00,"PIPO","L",58.20,"10","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","None","N",,,,,,,,,
2362,1090142.00,2.00,8.00,"CADE","L",27.60,"15","N","0 - No attack","N","None","None","Y",,,,,,,,,
2363,1090142.00,3.00,9.00,"CADE","L",42.20,"15",,"0 - No attack","N","None","None","N",,,,,,,,,
2364,1090142.00,4.00,10.00,"CADE","L",37.00,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
